70.818	46.3	68.894	27.5	68.263	0.0358	80.255	10.7	82.473	3.87	79.824	5.59	82.733	0.08	80.762	0.294	83.028	0.64	0	0	9.989	12	9.899	1.35	11.824	8	11.915	2.94	11.992	0.097	11.561	0.077	12.275	0.315	11.481	0.18	13.83	1.63	14.158	0.025	14.262	0.034	14.199	0.248	10.647	0.18	8.722	0.65
72.873	46.3	70.832	27.6	70.184	0.0395	82.574	10.7	84.865	3.9	82.115	5.59	85.134	0.09	83.093	0.303	85.444	0.67	85.53	0.0059	10.268	12.4	10.172	1.39	12.213	8.3	12.261	3.06	12.39	0.094	11.931	0.077	12.643	0.362	11.812	0.19	14.291	1.71	14.625	0.026	14.738	0.033	14.683	0.28	10.994	0.188	8.953	0.68
74.969	46.2	72.805	27.7	72.144	0.0428	84.938	10.7	87.3	3.91	84.45	5.58	87.58	0.09	85.47	0.312	87.911	0.7	88.003	0.0165	10.551	12.8	10.45	1.44	12.614	8.5	12.611	3.18	12.794	0.095	12.307	0.08	13.015	0.411	12.142	0.2	14.765	1.78	15.097	0.027	15.216	0.034	15.178	0.31	11.349	0.196	9.184	0.72
77.107	46.2	74.815	27.7	74.138	0.0474	87.349	10.7	89.784	3.93	86.83	5.59	90.074	0.09	87.892	0.321	90.421	0.73	90.522	0.031	10.839	13.2	10.731	1.48	13.024	8.8	12.967	3.28	13.211	0.096	12.691	0.083	13.393	0.458	12.48	0.21	15.248	1.87	15.582	0.029	15.709	0.035	15.685	0.34	11.712	0.207	9.42	0.75
79.29	46.1	76.863	27.7	76.172	0.196	89.807	10.7	92.317	3.95	89.256	5.57	92.618	0.09	90.363	0.33	92.983	0.76	93.095	0.049	11.13	13.6	11.016	1.52	13.443	9.1	13.328	3.4	13.635	0.107	13.084	0.095	13.778	0.506	12.823	0.22	15.742	1.95	16.077	0.033	16.213	0.04	16.203	0.38	12.085	0.218	9.658	0.79
81.517	46.1	78.948	27.9	78.242	0.0571	92.315	10.7	94.9	3.97	91.73	5.58	95.211	0.1	92.883	0.339	95.595	0.78	95.717	0.07	11.426	13.9	11.306	1.56	13.875	9.4	13.694	3.52	14.073	0.101	13.488	0.092	14.168	0.556	13.169	0.23	16.249	2.05	16.585	0.033	16.731	0.038	16.735	0.41	12.466	0.228	9.897	0.82
83.787	46	81.069	27.9	80.349	0.0616	94.868	10.6	97.53	3.98	94.247	5.56	97.853	0.1	95.449	0.349	98.257	0.81	98.389	0.094	11.726	14.2	11.598	1.59	14.316	9.7	14.066	3.65	14.519	0.106	13.898	0.099	14.565	0.605	13.52	0.239	16.77	2.15	17.104	0.036	17.258	0.04	17.28	0.44	12.855	0.238	10.137	0.86
86.105	45.8	83.231	27.9	82.496	0.0675	97.474	10.7	100.214	4.01	96.815	5.58	100.548	0.1	98.069	0.358	100.972	0.84	101.118	0.114	12.031	14.6	11.896	1.63	14.77	9.9	14.443	3.74	14.978	0.106	14.319	0.102	14.967	0.683	13.877	0.251	17.302	2.25	17.635	0.038	17.8	0.041	17.839	0.47	13.255	0.247	10.381	0.89
88.471	45.7	85.431	28	84.683	0.0732	100.13	10.7	102.948	4.04	99.432	5.59	103.295	0.11	100.738	0.362	103.74	0.86	103.899	0.132	12.339	14.9	12.196	1.67	15.236	10.2	14.825	3.86	15.447	0.11	14.749	0.109	15.375	0.71	14.236	0.263	17.848	2.34	18.177	0.041	18.353	0.044	18.412	0.5	13.662	0.255	10.622	0.93
90.886	45.5	87.675	28.1	86.91	0.0791	102.841	10.7	105.738	4.07	102.101	5.61	106.098	0.11	103.462	0.371	106.563	0.89	106.738	0.146	12.651	15.3	12.5	1.71	15.711	10.4	15.212	3.97	15.931	0.111	15.191	0.113	15.79	0.76	14.601	0.273	18.405	2.42	18.734	0.044	18.922	0.045	18.997	0.52	14.082	0.266	10.871	0.98
